# ops request: type='db'
# SELECT strategy_id AS s, exit_ts AS t, entry_delay_sec AS lag, ROUND(gross_pct,3) AS g, size_sol AS sz, ROUND(net_sol,5) AS net, scaled_out AS sc, substr(mint,1,10) AS mint, substr(lead_wallet,1,10) AS lead FROM copy_trades WHERE status='closed' AND net_sol IS NOT NULL AND strategy_id IN ('copy-hotlead-strict','copy-hotlead-strict-hi','copy-fable-leadcap') ORDER BY exit_ts ASC, id ASC
  s                      | t          | lag | g       | sz  | net      | sc | mint       | lead      
  copy-hotlead-strict-hi | 1783273335 | 5   | 121.223 | 0.5 | 0.59111  | 0  | GbpARMvdpD | 911pQNYGvQ
  copy-hotlead-strict    | 1783274598 | 5   | -33.14  | 0.5 | -0.1807  | 0  | GbpARMvdpD | CHvWpTWTZX
  copy-hotlead-strict    | 1783277252 | 5   | 112.116 | 0.5 | 0.54558  | 0  | GbpARMvdpD | CHvWpTWTZX
  copy-hotlead-strict    | 1783278827 | 5   | 134.362 | 0.5 | 0.65681  | 0  | GbpARMvdpD | CHvWpTWTZX
  copy-hotlead-strict    | 1783279602 | 5   | -92.059 | 0.5 | -0.4753  | 0  | 5J2BpbDqLC | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783279602 | 5   | -92.059 | 0.5 | -0.4753  | 0  | 5J2BpbDqLC | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783280652 | 5   | 126.119 | 0.5 | 0.6156   | 0  | 7f5vGM47S6 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783280652 | 5   | 126.119 | 0.5 | 0.6156   | 0  | 7f5vGM47S6 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783280977 | 5   | -31.596 | 0.5 | -0.17298 | 0  | 7f5vGM47S6 | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783280977 | 5   | -31.596 | 0.5 | -0.17298 | 0  | 7f5vGM47S6 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783282702 | 5   | -30.524 | 0.5 | -0.16762 | 0  | AXMraXtWf5 | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783282702 | 5   | -30.524 | 0.5 | -0.16762 | 0  | AXMraXtWf5 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783292754 | 5   | 102.878 | 0.5 | 0.49939  | 0  | GbpARMvdpD | CHvWpTWTZX
  copy-hotlead-strict-hi | 1783292754 | 5   | 102.878 | 0.5 | 0.49939  | 0  | GbpARMvdpD | CHvWpTWTZX
  copy-hotlead-strict    | 1783304081 | 5   | -30.577 | 0.5 | -0.16788 | 0  | 8pi93sWLg5 | 911pQNYGvQ
  copy-hotlead-strict-hi | 1783304081 | 5   | -30.577 | 0.5 | -0.16788 | 0  | 8pi93sWLg5 | 911pQNYGvQ
  copy-hotlead-strict-hi | 1783309295 | 5   | 113.043 | 0.5 | 0.55021  | 0  | 59DRbJDnHD | CXVJewdc79
  copy-hotlead-strict    | 1783309295 | 5   | 113.043 | 0.5 | 0.55021  | 0  | 59DRbJDnHD | CXVJewdc79
  copy-hotlead-strict-hi | 1783310994 | 5   | 101.547 | 0.5 | 0.49274  | 0  | 62YE1d4sRA | 7TiAUgZdLM
  copy-hotlead-strict    | 1783310994 | 5   | 101.547 | 0.5 | 0.49274  | 0  | 62YE1d4sRA | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783312894 | 5   | -58.493 | 0.5 | -0.30746 | 0  | 59DRbJDnHD | CXVJewdc79
  copy-hotlead-strict    | 1783312894 | 5   | -58.493 | 0.5 | -0.30746 | 0  | 59DRbJDnHD | CXVJewdc79
  copy-hotlead-strict    | 1783313475 | 5   | 118.666 | 0.5 | 0.57833  | 0  | ACTZm6i3Cj | AE7neeVw9N
  copy-hotlead-strict-hi | 1783313475 | 5   | 118.666 | 0.5 | 0.57833  | 0  | ACTZm6i3Cj | AE7neeVw9N
  copy-hotlead-strict    | 1783313676 | 5   | -57.753 | 0.5 | -0.30377 | 0  | ACTZm6i3Cj | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783313676 | 5   | -57.753 | 0.5 | -0.30377 | 0  | ACTZm6i3Cj | 2bVqHKY1ED
  copy-hotlead-strict    | 1783315925 | 5   | -31.229 | 0.5 | -0.17114 | 0  | 62YE1d4sRA | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783315925 | 5   | -31.229 | 0.5 | -0.17114 | 0  | 62YE1d4sRA | 2bVqHKY1ED
  copy-hotlead-strict    | 1783316974 | 5   | -30.238 | 0.5 | -0.16619 | 0  | 8NGpdSE1tZ | DNio5ketGc
  copy-hotlead-strict    | 1783320551 | 5   | 104.343 | 0.5 | 0.50671  | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783320551 | 5   | 104.343 | 0.5 | 0.50671  | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict    | 1783322126 | 5   | -38.785 | 0.5 | -0.20893 | 0  | GfpKBcGh6j | AE7neeVw9N
  copy-hotlead-strict-hi | 1783322126 | 5   | -38.785 | 0.5 | -0.20893 | 0  | GfpKBcGh6j | AE7neeVw9N
  copy-hotlead-strict-hi | 1783323279 | 5   | 102.998 | 0.5 | 0.49999  | 0  | 2UQCVGq2BR | 7TiAUgZdLM
  copy-hotlead-strict    | 1783323279 | 5   | 102.998 | 0.5 | 0.49999  | 0  | 2UQCVGq2BR | 7TiAUgZdLM
  copy-hotlead-strict    | 1783323530 | 5   | 113.16  | 0.5 | 0.5508   | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783323530 | 5   | 113.16  | 0.5 | 0.5508   | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783333163 | 5   | -17.866 | 0.5 | -0.10433 | 0  | 8pi93sWLg5 | 911pQNYGvQ
  copy-hotlead-strict    | 1783333163 | 5   | -17.866 | 0.5 | -0.10433 | 0  | 8pi93sWLg5 | 911pQNYGvQ
  copy-hotlead-strict    | 1783333340 | 5   | 102.619 | 0.5 | 0.4981   | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783333340 | 5   | 102.619 | 0.5 | 0.4981   | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict    | 1783333543 | 5   | -91.4   | 0.5 | -0.472   | 0  | 4jqduKGyKS | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783333543 | 5   | -91.4   | 0.5 | -0.472   | 0  | 4jqduKGyKS | 7TiAUgZdLM
  copy-hotlead-strict    | 1783335341 | 5   | -34.181 | 0.5 | -0.1859  | 0  | 4eKYoR1hBH | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783335341 | 5   | -34.181 | 0.5 | -0.1859  | 0  | 4eKYoR1hBH | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783337915 | 5   | -14.078 | 0.5 | -0.08539 | 0  | 45hqxJ1NAL | 2bVqHKY1ED
  copy-hotlead-strict    | 1783337915 | 5   | -14.078 | 0.5 | -0.08539 | 0  | 45hqxJ1NAL | 2bVqHKY1ED
  copy-hotlead-strict    | 1783342539 | 5   | -30.098 | 0.5 | -0.16549 | 0  | F1t6c2fbMa | DNio5ketGc
  copy-hotlead-strict-hi | 1783344088 | 5   | 119.195 | 0.5 | 0.58097  | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict    | 1783344088 | 5   | 119.195 | 0.5 | 0.58097  | 0  | E2ueKQ3EDT | 2bVqHKY1ED
  copy-hotlead-strict    | 1783351167 | 5   | -64.996 | 0.5 | -0.33998 | 0  | 68UXhN5WsS | 911pQNYGvQ
  copy-hotlead-strict-hi | 1783351167 | 5   | -64.996 | 0.5 | -0.33998 | 0  | 68UXhN5WsS | 911pQNYGvQ
  copy-hotlead-strict    | 1783351192 | 5   | -65.876 | 0.5 | -0.34438 | 0  | AWQn5WrjAi | 911pQNYGvQ
  copy-hotlead-strict-hi | 1783351192 | 5   | -65.876 | 0.5 | -0.34438 | 0  | AWQn5WrjAi | 911pQNYGvQ
  copy-hotlead-strict    | 1783352867 | 5   | -32.915 | 0.5 | -0.17958 | 0  | ExFmdCFHt3 | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783352867 | 5   | -32.915 | 0.5 | -0.17958 | 0  | ExFmdCFHt3 | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783357676 | 5   | 119.904 | 0.5 | 0.58452  | 0  | 8nXQRqJVT6 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783357676 | 5   | 119.904 | 0.5 | 0.58452  | 0  | 8nXQRqJVT6 | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783358250 | 5   | -30.087 | 0.5 | -0.16543 | 0  | GoXKAKmBmU | 2bVqHKY1ED
  copy-hotlead-strict    | 1783358250 | 5   | -30.087 | 0.5 | -0.16543 | 0  | GoXKAKmBmU | 2bVqHKY1ED
  copy-hotlead-strict    | 1783361376 | 5   | 112.113 | 0.5 | 0.54556  | 0  | CVA6XidVie | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1783361376 | 5   | 112.113 | 0.5 | 0.54556  | 0  | CVA6XidVie | 9LxMdvs1m8
  copy-hotlead-strict    | 1783375925 | 5   | -47.035 | 0.5 | -0.25018 | 0  | Ew5EuEj1Ca | CXVJewdc79
  copy-hotlead-strict-hi | 1783375925 | 5   | -47.035 | 0.5 | -0.25018 | 0  | Ew5EuEj1Ca | CXVJewdc79
  copy-hotlead-strict    | 1783379155 | 5   | -46.274 | 0.5 | -0.24637 | 0  | Hg45Qr91T5 | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1783379155 | 5   | -46.274 | 0.5 | -0.24637 | 0  | Hg45Qr91T5 | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1783387556 | 5   | 73.999  | 0.5 | 0.355    | 0  | GoXKAKmBmU | 6eqES3ebBs
  copy-hotlead-strict    | 1783387556 | 5   | 73.999  | 0.5 | 0.355    | 0  | GoXKAKmBmU | 6eqES3ebBs
  copy-hotlead-strict    | 1783388731 | 5   | 3.56    | 0.5 | 0.0028   | 0  | 6baGyq4HLb | CXATA5Zx2h
  copy-hotlead-strict    | 1783397707 | 5   | -31.261 | 0.5 | -0.1713  | 0  | 88ppeRsn6b | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783397707 | 5   | -31.261 | 0.5 | -0.1713  | 0  | 88ppeRsn6b | 7TiAUgZdLM
  copy-hotlead-strict    | 1783397882 | 5   | -92.837 | 0.5 | -0.47919 | 0  | 88ppeRsn6b | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783397882 | 5   | -92.837 | 0.5 | -0.47919 | 0  | 88ppeRsn6b | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783401299 | 5   | -34.232 | 0.5 | -0.18616 | 0  | 4eKYoR1hBH | 2bVqHKY1ED
  copy-hotlead-strict    | 1783401299 | 5   | -34.232 | 0.5 | -0.18616 | 0  | 4eKYoR1hBH | 2bVqHKY1ED
  copy-hotlead-strict    | 1783407722 | 5   | -37.292 | 0.5 | -0.20146 | 0  | GApNa1E8No | BtHnhjh8Ta
  copy-hotlead-strict    | 1783408546 | 5   | -14.626 | 0.5 | -0.08813 | 0  | GBbLG2RmVz | DNio5ketGc
  copy-hotlead-strict    | 1783408597 | 5   | -44.83  | 0.5 | -0.23915 | 0  | GApNa1E8No | 572gijC9dn
  copy-hotlead-strict-hi | 1783408597 | 5   | -44.83  | 0.5 | -0.23915 | 0  | GApNa1E8No | 572gijC9dn
  copy-hotlead-strict    | 1783412298 | 5   | 100.092 | 0.5 | 0.48546  | 0  | 4eKYoR1hBH | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783412298 | 5   | 100.092 | 0.5 | 0.48546  | 0  | 4eKYoR1hBH | 2bVqHKY1ED
  copy-hotlead-strict    | 1783414499 | 5   | -30.761 | 0.5 | -0.1688  | 0  | dFybjfpAbT | DNio5ketGc
  copy-hotlead-strict    | 1783416873 | 5   | 109.011 | 0.5 | 0.53006  | 0  | 4K5wiLjC5M | CXVJewdc79
  copy-hotlead-strict-hi | 1783416873 | 5   | 109.011 | 0.5 | 0.53006  | 0  | 4K5wiLjC5M | CXVJewdc79
  copy-hotlead-strict    | 1783426248 | 5   | 112.161 | 0.5 | 0.5458   | 0  | 22oesKQuMB | FakckxEr9U
  copy-hotlead-strict    | 1783428299 | 5   | -96.555 | 0.5 | -0.49777 | 0  | CxSKtd5gox | FakckxEr9U
  copy-hotlead-strict    | 1783437203 | 5   | -43.377 | 0.5 | -0.23189 | 0  | 72n2fAi3xz | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783437203 | 5   | -43.377 | 0.5 | -0.23189 | 0  | 72n2fAi3xz | 2bVqHKY1ED
  copy-hotlead-strict    | 1783437352 | 5   | 121.579 | 0.5 | 0.5929   | 0  | 22oesKQuMB | FakckxEr9U
  copy-hotlead-strict    | 1783440652 | 5   | -48.74  | 0.5 | -0.2587  | 0  | HLTzJb7HWz | CXVJewdc79
  copy-hotlead-strict-hi | 1783440652 | 5   | -48.74  | 0.5 | -0.2587  | 0  | HLTzJb7HWz | CXVJewdc79
  copy-hotlead-strict-hi | 1783442632 | 5   | -70.927 | 0.5 | -0.36964 | 0  | 2MHbpKfxrn | AE7neeVw9N
  copy-hotlead-strict    | 1783442632 | 5   | -70.927 | 0.5 | -0.36964 | 0  | 2MHbpKfxrn | AE7neeVw9N
  copy-hotlead-strict    | 1783446458 | 5   | -49.446 | 0.5 | -0.26223 | 0  | 8B5STCstZ4 | FakckxEr9U
  copy-hotlead-strict-hi | 1783460225 | 5   | -31.827 | 0.5 | -0.17413 | 0  | DMGvqNkhS3 | 2bVqHKY1ED
  copy-hotlead-strict    | 1783460225 | 5   | -31.827 | 0.5 | -0.17413 | 0  | DMGvqNkhS3 | 2bVqHKY1ED
  copy-hotlead-strict    | 1783461601 | 5   | -33.628 | 0.5 | -0.18314 | 0  | DWR1DQ1b12 | CHvWpTWTZX
  copy-hotlead-strict-hi | 1783461601 | 5   | -33.628 | 0.5 | -0.18314 | 0  | DWR1DQ1b12 | CHvWpTWTZX
  copy-hotlead-strict    | 1783464830 | 5   | -46.054 | 0.5 | -0.24527 | 0  | DWR1DQ1b12 | CHvWpTWTZX
  copy-hotlead-strict-hi | 1783464830 | 5   | -46.054 | 0.5 | -0.24527 | 0  | DWR1DQ1b12 | CHvWpTWTZX
  copy-hotlead-strict    | 1783465755 | 5   | -31.798 | 0.5 | -0.17399 | 0  | DWR1DQ1b12 | CHvWpTWTZX
  copy-hotlead-strict-hi | 1783465755 | 5   | -31.798 | 0.5 | -0.17399 | 0  | DWR1DQ1b12 | CHvWpTWTZX
  copy-hotlead-strict    | 1783478551 | 5   | -54.758 | 0.5 | -0.28879 | 0  | ApWX8nR4mo | 7gdo83WqcX
  copy-hotlead-strict    | 1783480527 | 5   | -35.083 | 0.5 | -0.19042 | 0  | 3gtpAkuPV3 | 7gdo83WqcX
  copy-hotlead-strict    | 1783482381 | 5   | 103.345 | 0.5 | 0.50173  | 0  | 8GJ9i35icm | AE7neeVw9N
  copy-hotlead-strict-hi | 1783482381 | 5   | 103.345 | 0.5 | 0.50173  | 0  | 8GJ9i35icm | AE7neeVw9N
  copy-hotlead-strict    | 1783483582 | 5   | -43.57  | 0.5 | -0.23285 | 0  | HdEW5ZrsEa | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783483582 | 5   | -43.57  | 0.5 | -0.23285 | 0  | HdEW5ZrsEa | 6eqES3ebBs
  copy-hotlead-strict    | 1783491232 | 5   | -96.361 | 0.5 | -0.49681 | 0  | bvfnWMGUTt | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783491232 | 5   | -96.361 | 0.5 | -0.49681 | 0  | bvfnWMGUTt | 2bVqHKY1ED
  copy-hotlead-strict    | 1783492182 | 5   | -13.1   | 0.5 | -0.0805  | 0  | 41y7bEjuid | CHvWpTWTZX
  copy-hotlead-strict-hi | 1783492182 | 5   | -13.1   | 0.5 | -0.0805  | 0  | 41y7bEjuid | CHvWpTWTZX
  copy-hotlead-strict    | 1783496532 | 5   | -33.142 | 0.5 | -0.18071 | 0  | Hmc43ZdEua | FakckxEr9U
  copy-hotlead-strict    | 1783496982 | 5   | -79.726 | 0.5 | -0.41363 | 0  | Hmc43ZdEua | FakckxEr9U
  copy-hotlead-strict    | 1783500959 | 5   | 115.095 | 0.5 | 0.56048  | 0  | 9zvbRSuD62 | FakckxEr9U
  copy-hotlead-strict-hi | 1783514810 | 5   | -30.305 | 0.5 | -0.16652 | 0  | 9zvbRSuD62 | FakckxEr9U
  copy-hotlead-strict    | 1783514810 | 5   | -30.305 | 0.5 | -0.16652 | 0  | 9zvbRSuD62 | FakckxEr9U
  copy-hotlead-strict-hi | 1783520135 | 5   | 116.054 | 0.5 | 0.56527  | 0  | 2MHbpKfxrn | 7TiAUgZdLM
  copy-hotlead-strict    | 1783520135 | 5   | 116.054 | 0.5 | 0.56527  | 0  | 2MHbpKfxrn | 7TiAUgZdLM
  copy-hotlead-strict    | 1783520285 | 5   | -40.349 | 0.5 | -0.21674 | 0  | HDdgMbeAE6 | CXVJewdc79
  copy-hotlead-strict-hi | 1783520285 | 5   | -40.349 | 0.5 | -0.21674 | 0  | HDdgMbeAE6 | CXVJewdc79
  copy-hotlead-strict    | 1783522612 | 5   | -37.769 | 0.5 | -0.20385 | 0  | 8iWWJYx5jq | FakckxEr9U
  copy-hotlead-strict-hi | 1783522612 | 5   | -37.769 | 0.5 | -0.20385 | 0  | 8iWWJYx5jq | FakckxEr9U
  copy-hotlead-strict    | 1783522762 | 5   | -32.458 | 0.5 | -0.17729 | 0  | 7r9CbzQZhN | FakckxEr9U
  copy-hotlead-strict-hi | 1783522762 | 5   | -32.458 | 0.5 | -0.17729 | 0  | 7r9CbzQZhN | FakckxEr9U
  copy-hotlead-strict    | 1783523910 | 5   | 124.135 | 0.5 | 0.60568  | 0  | Hkn3cPPRnq | 7gdo83WqcX
  copy-hotlead-strict    | 1783523936 | 5   | -32.489 | 0.5 | -0.17744 | 0  | WjZoPoUsMy | 9sWV3hbngU
  copy-hotlead-strict-hi | 1783523936 | 5   | -32.489 | 0.5 | -0.17744 | 0  | WjZoPoUsMy | 9sWV3hbngU
  copy-hotlead-strict    | 1783524410 | 5   | -32.156 | 0.5 | -0.17578 | 0  | 7uwTvHEYNq | C4eNLxxC7X
  copy-hotlead-strict    | 1783524910 | 5   | -33.92  | 0.5 | -0.1846  | 0  | 7uwTvHEYNq | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783524910 | 5   | -33.92  | 0.5 | -0.1846  | 0  | 7uwTvHEYNq | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783529724 | 5   | -32.686 | 0.5 | -0.17843 | 0  | wnquaSmAtk | 2bVqHKY1ED
  copy-hotlead-strict    | 1783529724 | 5   | -32.686 | 0.5 | -0.17843 | 0  | wnquaSmAtk | 2bVqHKY1ED
  copy-hotlead-strict    | 1783529875 | 5   | -30.56  | 0.5 | -0.1678  | 0  | Hkn3cPPRnq | 42YtP9yQve
  copy-hotlead-strict    | 1783533549 | 5   | 115.112 | 0.5 | 0.56056  | 0  | DQNAX4MNRF | C4eNLxxC7X
  copy-hotlead-strict    | 1783535599 | 5   | -31.33  | 0.5 | -0.17165 | 0  | 9motHbNmm4 | 7gdo83WqcX
  copy-hotlead-strict-hi | 1783535599 | 5   | -31.33  | 0.5 | -0.17165 | 0  | 9motHbNmm4 | 7gdo83WqcX
  copy-hotlead-strict    | 1783537475 | 5   | 108.95  | 0.5 | 0.52975  | 0  | 8bs7WmmrBT | FakckxEr9U
  copy-hotlead-strict-hi | 1783537475 | 5   | 108.95  | 0.5 | 0.52975  | 0  | 8bs7WmmrBT | FakckxEr9U
  copy-hotlead-strict    | 1783537925 | 5   | -38.618 | 0.5 | -0.20809 | 0  | 8bs7WmmrBT | EYDjJhT8tE
  copy-hotlead-strict-hi | 1783537925 | 5   | -38.618 | 0.5 | -0.20809 | 0  | 8bs7WmmrBT | EYDjJhT8tE
  copy-hotlead-strict    | 1783538625 | 5   | -32.783 | 0.5 | -0.17891 | 0  | 8bs7WmmrBT | EYDjJhT8tE
  copy-hotlead-strict-hi | 1783538625 | 5   | -32.783 | 0.5 | -0.17891 | 0  | 8bs7WmmrBT | EYDjJhT8tE
  copy-hotlead-strict    | 1783538825 | 5   | 104.188 | 0.5 | 0.50594  | 0  | ENzuy9vyEB | FakckxEr9U
  copy-hotlead-strict-hi | 1783538825 | 5   | 104.188 | 0.5 | 0.50594  | 0  | ENzuy9vyEB | FakckxEr9U
  copy-hotlead-strict    | 1783539225 | 5   | -47.25  | 0.5 | -0.25125 | 0  | 7NcMKMrXPB | FakckxEr9U
  copy-hotlead-strict    | 1783547479 | 5   | -93.429 | 0.5 | -0.48215 | 0  | Gkd8NnXnNy | FakckxEr9U
  copy-hotlead-strict    | 1783547605 | 5   | -40.87  | 0.5 | -0.21935 | 0  | EKTCDPFMpB | 42YtP9yQve
  copy-hotlead-strict    | 1783552781 | 5   | -33.842 | 0.5 | -0.18421 | 0  | JCNpsBt9TY | FakckxEr9U
  copy-hotlead-strict    | 1783553030 | 5   | 100.719 | 0.5 | 0.48859  | 0  | 5pDbcXKVk9 | FakckxEr9U
  copy-hotlead-strict-hi | 1783558581 | 5   | 27.372  | 0.5 | 0.12186  | 0  | wnquaSmAtk | FakckxEr9U
  copy-hotlead-strict    | 1783558581 | 5   | 27.372  | 0.5 | 0.12186  | 0  | wnquaSmAtk | FakckxEr9U
  copy-hotlead-strict    | 1783569787 | 5   | -23.866 | 0.5 | -0.13433 | 0  | ErM8yCwfQ3 | CXVJewdc79
  copy-hotlead-strict-hi | 1783569787 | 5   | -23.866 | 0.5 | -0.13433 | 0  | ErM8yCwfQ3 | CXVJewdc79
  copy-hotlead-strict-hi | 1783574338 | 5   | -37.937 | 0.5 | -0.20468 | 0  | 6zGCAwRxAW | 9SHHN4YyEW
  copy-hotlead-strict    | 1783574338 | 5   | -37.937 | 0.5 | -0.20468 | 0  | 6zGCAwRxAW | 9SHHN4YyEW
  copy-hotlead-strict    | 1783575587 | 5   | -9.416  | 0.5 | -0.06208 | 0  | AmSUtJcFrc | FakckxEr9U
  copy-hotlead-strict    | 1783597336 | 5   | -96.321 | 0.5 | -0.49661 | 0  | DfLJyw4hBT | FakckxEr9U
  copy-hotlead-strict    | 1783599611 | 5   | -37.481 | 0.5 | -0.2024  | 0  | 7u7PFcmEfj | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783599611 | 5   | -37.481 | 0.5 | -0.2024  | 0  | 7u7PFcmEfj | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783604114 | 5   | -32.941 | 0.5 | -0.17971 | 0  | G2L8j6Vr2x | C4eNLxxC7X
  copy-hotlead-strict    | 1783604114 | 5   | -32.941 | 0.5 | -0.17971 | 0  | G2L8j6Vr2x | C4eNLxxC7X
  copy-hotlead-strict-hi | 1783606643 | 5   | 112.224 | 0.5 | 0.54612  | 0  | 3Y672SBcF2 | 572gijC9dn
  copy-hotlead-strict    | 1783606643 | 5   | 112.224 | 0.5 | 0.54612  | 0  | 3Y672SBcF2 | 572gijC9dn
  copy-hotlead-strict-hi | 1783609831 | 5   | 107.593 | 0.5 | 0.52296  | 0  | 75mJwS94NP | DSKEyfEeTy
  copy-hotlead-strict    | 1783609831 | 5   | 107.593 | 0.5 | 0.52296  | 0  | 75mJwS94NP | DSKEyfEeTy
  copy-hotlead-strict    | 1783614320 | 5   | -0.282  | 0.5 | -0.01641 | 0  | 8KzbpEDKLT | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783614320 | 5   | -0.282  | 0.5 | -0.01641 | 0  | 8KzbpEDKLT | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783620713 | 5   | -99.001 | 0.5 | -0.51001 | 0  | 83C4aNkA4Q | C4eNLxxC7X
  copy-hotlead-strict    | 1783620713 | 5   | -99.001 | 0.5 | -0.51001 | 0  | 83C4aNkA4Q | C4eNLxxC7X
  copy-hotlead-strict    | 1783623666 | 5   | -31.019 | 0.5 | -0.1701  | 0  | 7Y86HGokuV | FakckxEr9U
  copy-hotlead-strict    | 1783624385 | 5   | -32.661 | 0.5 | -0.1783  | 0  | 524zXrkbMk | C4eNLxxC7X
  copy-hotlead-strict-hi | 1783624385 | 5   | -32.661 | 0.5 | -0.1783  | 0  | 524zXrkbMk | C4eNLxxC7X
  copy-hotlead-strict    | 1783627708 | 5   | -95.921 | 0.5 | -0.4946  | 0  | Zxc6mqB9K9 | C4eNLxxC7X
  copy-hotlead-strict-hi | 1783639422 | 5   | 0.474   | 0.5 | -0.01263 | 0  | E8syR4zsgQ | C4eNLxxC7X
  copy-hotlead-strict    | 1783639422 | 5   | 0.474   | 0.5 | -0.01263 | 0  | E8syR4zsgQ | C4eNLxxC7X
  copy-hotlead-strict    | 1783645612 | 5   | -18.172 | 0.5 | -0.10586 | 0  | 3KHMZhpthX | C4eNLxxC7X
  copy-hotlead-strict-hi | 1783645612 | 5   | -18.172 | 0.5 | -0.10586 | 0  | 3KHMZhpthX | C4eNLxxC7X
  copy-hotlead-strict    | 1783688342 | 5   | -43.001 | 0.5 | -0.23001 | 0  | 6VsqWkWRXM | FakckxEr9U
  copy-hotlead-strict-hi | 1783688342 | 5   | -43.001 | 0.5 | -0.23001 | 0  | 6VsqWkWRXM | FakckxEr9U
  copy-hotlead-strict    | 1783689782 | 5   | 139.309 | 0.5 | 0.68155  | 0  | 6VsqWkWRXM | FakckxEr9U
  copy-hotlead-strict-hi | 1783689782 | 5   | 139.309 | 0.5 | 0.68155  | 0  | 6VsqWkWRXM | FakckxEr9U
  copy-hotlead-strict    | 1783699622 | 5   | -39.801 | 0.5 | -0.21401 | 0  | 5zjP5hC975 | FakckxEr9U
  copy-hotlead-strict-hi | 1783699622 | 5   | -39.801 | 0.5 | -0.21401 | 0  | 5zjP5hC975 | FakckxEr9U
  copy-hotlead-strict    | 1783701542 | 5   | 130.328 | 0.5 | 0.63664  | 0  | ERmztz2BxC | CXVJewdc79
  copy-hotlead-strict-hi | 1783701542 | 5   | 130.328 | 0.5 | 0.63664  | 0  | ERmztz2BxC | CXVJewdc79
  copy-hotlead-strict    | 1783758422 | 5   | -96.669 | 0.5 | -0.49834 | 0  | 3gLhfnpevp | FakckxEr9U
  copy-hotlead-strict-hi | 1783758422 | 5   | -96.669 | 0.5 | -0.49834 | 0  | 3gLhfnpevp | FakckxEr9U
  copy-hotlead-strict    | 1783792920 | 5   | 126.229 | 0.5 | 0.61614  | 0  | 262pzfxPWF | FakckxEr9U
  copy-hotlead-strict-hi | 1783792920 | 5   | 126.229 | 0.5 | 0.61614  | 0  | 262pzfxPWF | FakckxEr9U
  copy-hotlead-strict-hi | 1783792920 | 5   | 109.123 | 0.5 | 0.53062  | 0  | AcBFpes1zv | FakckxEr9U
  copy-hotlead-strict    | 1783792920 | 5   | 109.123 | 0.5 | 0.53062  | 0  | AcBFpes1zv | FakckxEr9U
  copy-hotlead-strict    | 1783796312 | 5   | 132.769 | 0.5 | 0.64884  | 0  | AcBFpes1zv | FakckxEr9U
  copy-hotlead-strict-hi | 1783796312 | 5   | 132.769 | 0.5 | 0.64884  | 0  | AcBFpes1zv | FakckxEr9U
  copy-hotlead-strict    | 1783805432 | 5   | -38.781 | 0.5 | -0.20891 | 0  | 262pzfxPWF | CQTc3FxSuk
  copy-hotlead-strict-hi | 1783805432 | 5   | -41.052 | 0.5 | -0.22026 | 0  | 262pzfxPWF | FakckxEr9U
